0.0025999999999992696,0
0.01517400000000002,0
0.028146999999998812,0
0.04178199999999954,0
0.05565299999999951,0
0.06996799999999936,0
0.08347899999999875,0
0.09690399999999855,0
0.11089699999999958,0
0.12428499999999865,0
0.1375989999999998,0
0.1515709999999988,0
0.1652389999999997,0
0.17953699999999984,0
0.19314900000000002,0
0.20742999999999867,0
0.2208199999999998,0
0.23432099999999956,0
0.24807199999999874,0
0.2622089999999986,0
0.27590199999999854,0
0.28977699999999906,0
0.303153,0
0.3165889999999987,0
0.33081099999999886,0
0.3444389999999995,0
0.35807199999999995,0
0.37162199999999856,0
0.385648999999999,0
0.4000179999999993,0
0.41345999999999883,0
0.4272089999999995,0
0.4404829999999986,0
0.45402599999999893,0
0.46846799999999966,0
0.48260900000000007,0
0.49662399999999884,0
0.5099029999999996,0
0.523631,0
0.5373789999999996,0
0.550908999999999,0
0.5646939999999994,0
0.5781589999999994,0
0.591740999999999,0
0.6052559999999989,0
0.6200259999999993,0
0.634233,1
0.6486809999999998,0
0.6626779999999997,0
0.6773249999999997,0
0.691184999999999,0
0.705076,0
0.7196549999999995,1
0.7339880000000001,1
0.7479679999999984,1
0.7621949999999984,1
0.7767799999999987,1
0.7910209999999989,1
0.8054249999999996,0
0.8204239999999992,1
0.8351069999999989,0
0.848884,1
0.8630689999999994,0
0.8770859999999985,0
0.891133,0
0.9047479999999997,0
0.9180159999999997,0
0.9319799999999994,0
0.9453679999999984,0
0.959714,0
0.9741019999999985,1
0.9883019999999991,0
1.0026029999999988,0
1.0171309999999991,0
1.031528999999999,1
1.046175999999999,1
1.0605009999999986,0
1.074361999999999,0
1.0886299999999984,0
1.1021459999999994,0
1.1166239999999998,0
1.1305489999999985,0
1.1450879999999994,0
1.159844999999999,0
1.1736239999999984,0
1.1881319999999995,0
1.2016580000000001,0
1.2160459999999986,0
1.2300439999999995,0
1.2438559999999992,0
1.2576459999999994,0
1.2712319999999995,0
1.2846839999999986,0
1.2982749999999985,0
1.3120709999999995,0
1.325740999999999,0
1.3399979999999996,0
1.3612709999999986,0
1.3752499999999994,0
1.3895049999999998,0
1.4034059999999986,0
1.4174249999999997,0
1.430987,0
1.4448309999999989,0
1.4589809999999996,0
1.4726809999999997,0
1.486497,0
1.5007479999999997,0
1.5148019999999995,0
1.528549,0
1.5423679999999997,0
1.5563089999999988,0
1.5697989999999997,0
1.5840739999999993,-1
1.597804,0
1.6110209999999991,0
1.6255629999999996,0
1.6392289999999985,0
1.6536629999999999,0
1.6679559999999984,0
1.6819469999999992,0
1.6952849999999984,0
1.7097069999999999,0
1.7239769999999996,0
1.737413,0
1.7515999999999998,0
1.765606,0
1.779776,0
1.7936799999999984,0
1.8073679999999985,0
1.8210109999999986,0
1.8348009999999988,0
1.8487149999999986,0
1.8624489999999998,0
1.8769149999999986,0
1.890345,0
1.9046389999999995,0
1.919136,0
1.933192,1
1.94768,0
1.9617699999999996,0
1.9749939999999988,0
1.9899459999999998,0
2.0032999999999994,0
2.0173889999999997,0
2.0313659999999985,0
2.0452059999999985,0
2.0591479999999986,0
2.073074,0
2.0869019999999985,0
2.100807999999999,0
2.1143549999999998,0
2.128549999999999,0
2.1425709999999984,0
2.156141999999999,0
2.1695709999999995,0
2.1832499999999992,0
2.196638,0
2.211065999999999,0
2.2247449999999986,0
2.2390999999999988,0
2.252917,0
2.2669499999999996,0
2.281886,0
2.296638999999999,0
2.310808999999999,0
2.324401999999999,0
2.338367999999999,0
2.352008999999999,0
2.366135999999999,0
2.3801349999999992,0
2.3943559999999984,0
2.408555999999999,0
2.4222699999999993,0
2.4359769999999994,0
2.4496459999999995,0
2.4631559999999997,0
2.4773639999999997,0
2.491116999999999,0
2.504944,0
2.519385999999999,0
2.533633,0
2.547469999999999,0
2.5614729999999994,0
2.575272,0
2.5893729999999984,0
2.603909999999999,0
0.0026060000000001082,2
0.016335999999999018,2
0.030923000000001366,3
0.04545500000000047,2
0.0597379999999994,2
0.07382600000000039,2
0.08726199999999906,2
0.10171499999999867,2
0.1165130000000012,1
0.13156899999999894,1
0.1460429999999988,1
0.1602579999999989,1
0.17411200000000093,1
0.18822600000000023,1
0.2024720000000002,1
